State,Route,URL,Bus_Name,Type,Origin,Departure,Destination,Arrival,Duration,Fare,Seats,Rating
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),"Pinki travels, piprali by pas...",20:00,Sindhi Camp,22:30,02h 30m,285,38 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Vijay Travels Kota,Non A/C Seater / Sleeper (2+1),Sikar Bus Stop,20:00,Sindhi Camp,22:15,02h 15m,250,36 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Ajay Raj Travel Agency,NON AC Seater / Sleeper 2+1,Sikar Bus Stop,20:10,Sindhi Camp,22:25,02h 15m,250,33 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),Raj travels and rajsthali bus...,20:35,Sindhi Camp,23:30,02h 55m,314,40 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,IBS Tour and Travels,A/C Seater / Sleeper (2+1),Raj Travels kalyan circle sikar,20:40,Sindhi Camp,22:35,01h 55m,349,37 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),"Rajasthali bus service,sikar",21:00,Sindhi Camp,23:15,02h 15m,265,37 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Ajay Raj Travel Agency,Bharat Benz A/C Seater /Sleeper (2+1),Sikar Bus Stop,21:15,Polo Victory,23:05,01h 50m,250,16 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),"Kalyan circle,near petrol pum...",21:15,Polo Victory,23:25,02h 10m,300,32 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,A/C Seater / Sleeper (2+1),Sawaliya circle (by pass),02:20,Polo Victory,04:35,02h 15m,429,42 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Neelam Travels,A/C Seater / Sleeper (2+1),"Shri shyam travels ,kalyan ci...",02:25,Sindhi Camp,04:15,01h 50m,7000,34 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RATHORE TRAVELS AGENCY,AC Sleeper (2+1),Kalyan circul rathore travels,02:50,Chomu Pulia,05:20,02h 30m,500,30 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,A/C Seater / Sleeper (2+1),Sawaliya circle (by pass),03:05,Polo Victory,05:20,02h 15m,429,40 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Choudhary Travels,A/C Seater / Sleeper (2+1),GAJRAJ BUS SERVICE KALYAN CIRCLE,03:10,Sindhi Camp,05:15,02h 05m,550,36 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,ABHIMANYU TRAVELS AND CARGO,AC Sleeper (2+1),Kalyan circle,03:10,Sindhi Camp,05:20,02h 10m,949,34 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Chhapola Bus Service & Tour Travels,A/C Seater / Sleeper (2+1),Kalyan Circle Gajraj Bus Service,03:15,Sindhi Camp,05:15,02h 00m,480,28 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),Bypass rathore travels,03:15,Sindhi Camp,05:15,02h 00m,800,36 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Karwasra Travels,A/C Sleeper (2+1),Sikar Bus Stop,03:20,Station Road,06:55,03h 35m,749,29 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Pinky Gudiya Travels And Cargo,AC Sleeper (2+1),Chanda Nagar,03:25,Polo Victory,05:40,02h 15m,800,36 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Aryan bus service,AC Sleeper (2+1),Narayan Singh Circle,03:30,Polo Victory,05:15,01h 45m,750,37 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,SKYNET TRAVELS AND CARGO,AC Sleeper (2+1),Prince academy(prince academy),03:35,Sindhi Camp,06:15,02h 40m,855,34 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,A/C Seater / Sleeper (2+1),Sawaliya circle (by pass),03:40,Polo Victory,05:55,02h 15m,429,40 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,CHANDRA RAJ TRAVELS,Volvo Multi Axle Sleeper B11R (2+1),Sikar Bus Stop,03:50,Polo victory (near bus stand),05:00,01h 10m,857.14,36 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Zamindara Travels,A/C Sleeper (2+1),Sikar Bus Stop,04:00,Jaipur 14 Number,05:20,01h 20m,650,35 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Aryan bus service,A/C Seater / Sleeper (2+1),Narayan Singh Circle,04:15,14 number pulia,06:25,02h 10m,599,40 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,GK Travels,Bharat Benz A/C Seater /Sleeper (2+1),Piprali bypass,04:30,Sindhi Camp,07:00,02h 30m,599,38 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),Sikar Bus Stop,04:45,Sindhi Camp,07:04,02h 19m,699,38 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),Sikar Bus Stop,08:25,Alka Cinema,10:50,02h 25m,1099,38 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),By Pass Sawli,09:10,Sindhi Camp,10:50,01h 40m,666.67,49 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Rathore Travels Madho,A/C Seater / Sleeper (2+1),Sikar Bus Stop,09:20,Polovictory(near bus stand),11:35,02h 15m,450,39 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,THE REINDEER BUS,Volvo 9600 A/C Semi Sleeper (2+2),Prince acaddmy,09:55,Sindhi Camp,11:55,02h 00m,762,43 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Poonia Transport,VE A/C Semi Sleeper (2+2),Sikar Bus Stop,10:10,Metro Pillar No 176 Left Side...,11:50,01h 40m,714,39 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,SKYNET TRAVELS AND CARGO,AC Sleeper (2+1),Prince academy(prince academy),10:15,Sindhi Camp,12:35,02h 20m,750,32 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,A/C Seater / Sleeper (2+1),Sawaliya circle (by pass),10:50,Polo Victory,13:05,02h 15m,429,45 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Bhawani Travels,A/C Seater / Sleeper (2+1),Sikar Bus Stop,10:50,14 number pulia,12:50,02h 00m,600,40 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Rathore Travels Madho,A/C Seater / Sleeper (2+1),Sikar Bus Stop,11:00,Polo Victory,13:30,02h 30m,400,39 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Amar Travels,A/C Seater / Sleeper (2+1),Sanwali Circle By Pass,12:40,Sindhi Camp,14:40,02h 00m,800,43 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,A/C Seater / Sleeper (2+1),Sawaliya circle (by pass),13:00,Polo Victory,15:15,02h 15m,429,45 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,A/C Seater / Sleeper (2+1),Narayan Singh Circle,14:20,Polo Victory,16:35,02h 15m,429,40 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,GODARA TRAVELS,A/C Seater / Sleeper (2+1),Sikar Bus Stop,14:45,Transport Nagar Bus Stop,18:00,03h 15m,1399,36 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Mahalaxmi Travels,A/C Seater / Sleeper (2+1),Sikar Bus Stop,15:15,Station Road,19:00,03h 45m,1000,38 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,GK Travels,A/C Seater/Sleeper (2+1),Piprali bypass,15:30,Sindhi Camp,18:00,02h 30m,1299,23 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,A/C Seater / Sleeper (2+1),Sawaliya circle (by pass),15:55,Polo Victory,18:10,02h 15m,429,42 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,A/C Seater / Sleeper (2+1),Sawaliya circle (by pass),16:50,Polo Victory,19:05,02h 15m,429,45 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,A/C Seater / Sleeper (2+1),Sawaliya circle (by pass),17:25,Polo Victory,19:40,02h 15m,429,49 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),Bypass rathore travels,17:52,Sindhi Camp,19:55,02h 03m,750,36 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Anita Maya Travels,A/C Seater / Sleeper (2+1),Sikar Bus Stop,18:00,Sindhi Camp,20:30,02h 30m,904,41 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,A/C Seater / Sleeper (2+1),Sawaliya circle (by pass),18:05,Polo Victory,20:20,02h 15m,429,42 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,M R Travels,Volvo Multi-Axle A/C seater/sleeper (2+1),Sikar Bus Stop,18:15,Ajmeri Pulia,20:05,01h 50m,666,60 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,GAYATRI TRAVELS,A/C Seater / Sleeper (2+1),Pinky travels piprali choraha...,18:30,Sindhi Camp,21:50,03h 20m,800,36 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),By Pass Sawli,18:40,Sindhi Camp,20:20,01h 40m,666.67,49 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Mahalaxmi Travels,A/C Sleeper (2+1),Sikar Bus Stop,18:50,200 Ft Bypass,21:50,03h 00m,499,35 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Garhwal Travels,A/C Seater / Sleeper (2+1),Sikar Bus Stop,19:05,Sindhi Camp,22:10,03h 05m,700,40 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,New Babu Travels,A/C Seater/Sleeper (2+1),Sikar Bus Stop,19:45,200 Ft Bypass,23:00,03h 15m,476.19,22 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),Piprali circle,19:50,Polo victory (near bus stand),22:50,03h 00m,599,33 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Jai Shrinath Ji Ki Travels,Non A/C Seater / Sleeper (2+1),Piprali circle rtc by pass,20:00,New Babu Travels,22:45,02h 45m,450,36 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,A/C Seater / Sleeper (2+1),Narayan Singh Circle,20:05,Polo Victory,22:20,02h 15m,429,36 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),SHREE CHOUDHARY TRAVELS NEYR ...,20:10,Jain Mahaveer Travels Motilal...,23:30,03h 20m,800,31 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,THE REINDEER BUS,Volvo 9600 A/C Sleeper (2+1),Hotel highway haveli ( near b...,20:15,Sindhi Camp,22:10,01h 55m,667,33 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),Shekhar Travels Kalyan Circle,20:29,Jain Mahaveer Travels Motilal...,22:59,02h 30m,600,35 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Rathore Travels Madho,A/C Seater / Sleeper (2+1),Sikar Bus Stop,20:30,Polovictory(near bus stand),22:30,02h 00m,450,35 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Maharaja Travels,AC Sleeper (2+1),Narayan Singh Circle,20:45,Sindhi Camp,22:55,02h 10m,524,30 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Jakhar Travels,A/C Seater / Sleeper (2+1),Raj Travels,20:45,Sindhi Camp,23:30,02h 45m,500,40 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Dashmesh Travels,A/C Seater / Sleeper (2+1),Bajrang Dharam Kanta,21:00,Gopal Wadi,23:00,02h 00m,400,40 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),By Pass Sawli,21:15,New Deep Travels Park Street,23:00,01h 45m,666.67,45 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),Pinky travels piprali by pass,22:31,Devraj travels piller no.184 ...,23:57,01h 26m,399,38 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Neelam Travels,A/C Seater / Sleeper (2+1),"Shri shyam travels ,kalyan ci...",23:00,Sindhi Camp,00:30,01h 30m,500,42 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Royal Travels,A/C Seater / Sleeper (2+1),Kalyan Circle,01:45,Sindhi Camp,03:55,02h 10m,500,42 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Rewar Travels,A/C Seater / Sleeper (2+1),Sikar Bus Stop,03:00,Rewar Travels Polovictory Cin...,05:00,02h 00m,700,34 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Rathore Sonal Travels,A/C Seater/Sleeper (2+1),Rathore Travels Bajaj Circle ...,05:00,Sindhi Camp,07:00,02h 00m,950,36 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),Sikar Bus Stop,05:05,Sindhi Camp,07:05,02h 00m,380,36 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Shree Balaji Express,AshokLeyland Stile A/C,kalyan Circle,07:40,14 number,08:30,00h 50m,1000,35 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),Raj travels and rajsthali bus...,15:20,Polo Victory,18:00,02h 40m,475,36 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Shree Mahaveer Travels,NON AC Seater / Sleeper 2+1,Sikar Bus Stop,15:51,200 Ft Bypass,19:00,03h 09m,1000,40 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Ganesh Travels,A/C Seater / Sleeper (2+1),Sikar Bus Stop,17:00,Ganesh Travels B.O Opposite H...,21:45,04h 45m,1100,36 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Om shree ji travles,NON A/C Seater/ Sleeper (2+1),Sikar,19:15,Jagdamba travels jaipur sindi...,23:15,04h 00m,600,42 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,MAHALA TRAVELS,A/C Seater / Sleeper (2+1),Raj travels kalyan circle sikar,19:15,"Sindhi camp, bus stand)",21:40,02h 25m,399,35 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Rajat Travels,Non A/C Seater / Sleeper (2+1),Piprali Bypass (Raj Travels,19:15,Front of Sindhi Camp,06:30,11h 15m,600,21 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sagwan Travels,A/C Seater / Sleeper (2+1),"Pinki travels, piprali by pas...",19:30,Sindhi Camp,21:55,02h 25m,665,35 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),Sikar Bus Stop,20:00,Polo Victory,23:00,03h 00m,450,32 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),Sikar Bus Stop,20:00,Polo Victory,23:00,03h 00m,850,42 Seats available,3.1
Rajasthan,Sikar To Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),"Rajasthali bus service,sikar",20:15,Polo Victory,22:45,02h 30m,380,38 Seats available,3.1
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Rishabh Travels-Neeraj,A/C Seater / Sleeper (2+1),Kishangarh-nasirabad flyover,01:30,Hasanpura Flyover,03:00,01h 30m,370,34 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),Kishangarh bypass,01:45,Sindhi Camp,04:15,02h 30m,330,29 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,Chandra raj travels kishangarh,13:10,Ajmeri pulia,14:45,01h 35m,300,38 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,Buda Park,15:45,Sindhi Camp,18:30,02h 45m,250,36 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Rinku Travels,A/C Seater / Sleeper (2+1),"Sheikh travels,makrana chorah...",17:30,Sindhi Camp,21:00,03h 30m,350,41 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),Kishangarh by pass,18:30,Sindhi Camp,21:15,02h 45m,299,35 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),Kishangarh by pass,18:30,Near Rawat Hotel Metro Fly Ov...,21:30,03h 00m,299,29 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,A/C Seater / Sleeper (2+1),Buda Park,18:45,Ajmeri pulia,20:45,02h 00m,300,40 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,NON AC Seater/ Sleeper (2+1),Buda Park,23:15,Sindhi Camp,01:15,02h 00m,250,42 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RR Travels,A/C Seater / Sleeper (2+1),"MAKRANA CHORAHA,BYEPASS",02:05,200 Ft Bypass,03:55,01h 50m,300,41 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,V k jain travels,NON A/C Seater/ Sleeper (2+1),Kishangarh,14:15,Sainath Travels,17:01,02h 46m,350,36 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RR Travels,A/C Seater / Sleeper (2+1),"MAKRANA CHORAHA,BYEPASS",22:35,Transport Nagar Bus Stop,00:55,02h 20m,250,41 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,Buda Park,00:10,Sindhi Camp,01:45,01h 35m,450,42 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,bhaiya travels,NON A/C Sleeper (2+1),Bhaiya travels,00:10,200 Ft Bypass,01:55,01h 45m,850,36 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),BY Pass,00:20,200 Ft Bypass,02:00,01h 40m,950,42 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Nandu Travels,A/C Sleeper (2+1),Kishangarh by pass,00:27,200ft. By pass,02:15,01h 48m,1500,35 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Mahadev Travels JOD,Bharat Benz A/C Sleeper (2+1),Kishangarh,00:30,200 Ft Bypass,02:45,02h 15m,1500,40 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Gajraj Travels,A/C Sleeper (2+1),Kishangadh By Pass,00:30,Sindhi Camp,02:45,02h 15m,1200,20 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Gajraj Travels,A/C Seater/Sleeper (2+1),Kishangadh By Pass,00:30,200 Ft Bypass,02:00,01h 30m,950,28 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Bluecity Bus,A/C Sleeper (2+1),New bus Stand,00:35,Sindhi Camp,02:30,01h 55m,990,26 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Sagwan Travels,A/C Seater / Sleeper (2+1),Kishangarh,00:44,Sindhi Camp,02:43,01h 59m,665,35 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,New Amar Travels,Bharat Benz A/C Sleeper (2+1),Makrana Choraya,00:50,Narayan Singh Circle,02:55,02h 05m,1500,36 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),Bypass,01:00,Station Road,02:10,01h 10m,800,38 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,NTC Travels,NON AC Seater / Sleeper 2+1,"Ntc travels,kishangarh bypass",01:06,Sindhi Camp,03:06,02h 00m,899,34 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Suraj Travel And Cargo Services,A/C Seater / Sleeper (2+1),Kisangarh,01:30,ft by pass ajmer road jaipur,03:15,01h 45m,750,40 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Dashmesh Travels,A/C Seater / Sleeper (2+1),KISHANGARH,01:30,Gopal Wadi,03:00,25h 30m,500,40 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),"Balaji Mandir,Makrana choraha...",01:35,City Station Road,03:35,02h 00m,599,38 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),Kishangarh,01:45,200 Ft Bypass,03:15,01h 30m,750,40 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),"Balaji Mandir,Makrana choraha...",01:55,Sindhi Camp,03:55,02h 00m,599,38 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Gajraj Travels,A/C Sleeper (2+1),Kishangadh By Pass,02:00,200 Ft Bypass,03:00,01h 00m,1400,32 Seats available,3.5
Rajasthan,Kishangarh To Jaipur,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Neeraj travels,A/C Seater / Sleeper (2+1),Neeraj travels,02:05,200 Ft Bypass,04:30,02h 25m,569,40 Seats available,3.5
